,X,Y,Speed,Boosts,Mud_0,Mud_1,Mud_2,Mud_3,Speed_0,Speed_1,Speed_2,Speed_3,Move,Mud_Through,Objective
18249,1171,1,15,0,1,1,0,0,0,0,0,0,2,0,5
18250,1185,2,15,0,2,2,0,3,1,0,1,0,0,0,10
18251,1194,2,9,1,3,3,0,3,1,0,0,0,3,0,6
18252,1209,2,15,0,0,5,1,3,0,0,0,0,0,1,10
18253,1224,2,9,0,2,1,2,0,0,0,0,0,0,0,6
18254,1233,2,9,0,3,0,2,2,0,1,0,0,0,2,4
18255,1242,2,6,0,2,0,0,5,0,1,1,0,0,0,2
18256,1250,2,8,0,2,0,0,5,1,1,1,0,0,0,0
18257,1259,2,9,1,2,0,1,1,1,1,0,0,1,0,4
18258,1267,1,9,1,3,0,1,5,0,1,0,0,3,0,6
18259,1282,1,15,1,1,1,1,5,1,0,0,0,1,1,10
18260,1296,0,9,2,2,1,3,0,0,0,0,0,3,2,10
18261,1311,0,8,1,1,0,3,1,0,0,1,0,2,0,1
18262,1318,1,8,1,1,1,2,2,0,0,0,0,2,2,5
18263,1325,2,3,1,0,1,0,1,0,0,0,0,3,0,4
18264,1340,2,15,0,2,2,2,4,1,0,0,0,0,1,10
18265,1355,2,9,0,3,2,2,4,0,0,0,0,0,2,5
18266,1364,2,6,0,2,0,1,2,0,0,0,0,0,0,3
18267,1372,2,8,0,2,1,3,1,0,0,0,0,0,0,4
18268,1381,2,9,0,1,2,3,0,0,0,0,0,2,0,6
18269,1389,3,9,0,1,2,1,0,1,1,0,0,0,0,8
18270,1398,3,9,0,3,3,1,1,1,1,0,0,1,1,5
18271,1406,2,8,0,4,3,0,1,0,2,0,0,1,1,0
18272,1413,1,6,1,3,2,1,0,1,1,0,0,3,2,1
18273,1428,1,8,1,3,0,2,2,1,0,0,0,3,0,0
18274,1443,1,15,0,7,0,2,2,0,0,0,0,0,0,10
18275,1458,1,15,0,1,1,1,3,2,0,0,0,1,0,10
18276,1472,0,15,1,2,2,2,2,1,0,1,0,0,2,10
18277,0,0,5,0,1,1,4,0,0,1,0,1,0,0,4
18278,6,0,6,0,2,0,4,2,0,1,0,1,2,0,2
18279,11,1,6,0,2,0,3,2,1,1,0,1,0,0,3
18280,19,1,8,0,3,1,2,5,1,1,0,0,0,0,0
18281,28,1,9,1,2,3,1,3,1,0,0,0,2,1,0
18282,36,2,8,1,3,2,0,1,0,0,0,0,3,0,3
18283,51,2,15,0,2,0,0,1,0,0,2,0,0,0,9
18284,66,2,15,2,3,1,1,1,0,0,0,0,0,1,10
18285,81,2,9,2,4,1,1,1,0,0,1,0,3,1,10
18286,96,2,9,1,1,3,3,0,0,0,1,0,3,2,1
18287,111,2,8,1,0,2,3,1,0,0,0,0,2,1,6
18288,118,3,6,1,2,3,3,0,0,0,0,0,3,0,4
18289,133,3,15,0,3,2,4,2,0,0,0,0,0,2,10
18290,148,3,8,0,1,3,1,0,0,0,0,0,0,0,4
18291,157,3,9,0,2,3,0,0,0,0,0,0,0,0,5
18292,166,3,9,0,2,4,1,0,0,0,0,0,0,0,5
18293,175,3,9,0,1,4,2,0,0,0,0,0,0,0,6
18294,184,3,9,0,1,3,2,1,1,1,0,0,0,0,8
18295,193,3,9,0,4,2,1,1,1,1,0,0,1,1,8
18296,201,2,8,0,3,4,3,1,0,1,0,0,1,1,9
18297,208,1,6,1,2,4,4,0,1,0,0,0,0,1,3
18298,216,1,6,1,1,4,3,1,1,0,0,0,0,3,1
18299,224,1,3,1,1,1,2,2,0,1,0,0,3,1,2
18300,239,1,9,1,1,0,3,2,0,0,0,0,3,0,7
18301,254,1,15,0,2,2,2,5,0,0,0,0,0,2,10
18302,269,1,8,0,1,3,3,3,0,0,0,0,0,1,5
18303,278,1,8,0,1,2,2,2,0,0,0,0,0,2,3
18304,287,1,6,0,2,0,0,1,0,1,0,0,0,0,2
18305,295,1,8,0,1,1,1,1,0,1,0,0,0,0,4
18306,304,1,9,1,2,2,1,1,0,0,0,0,0,0,1
18307,313,1,9,1,1,3,1,3,0,0,0,0,2,1,0
18308,321,2,8,1,1,3,0,3,0,0,0,0,3,0,3
18309,336,2,15,0,0,2,2,1,0,0,1,0,0,0,9
18310,351,2,15,1,1,1,3,1,0,1,0,0,1,1,10
18311,365,1,9,2,4,3,1,4,0,0,0,0,3,2,7
18312,380,1,8,1,5,2,1,5,0,0,0,1,0,1,8
18313,389,1,8,1,4,3,2,3,0,0,0,0,0,1,1
18314,398,1,8,1,1,2,1,3,0,0,0,0,0,2,5
18315,407,1,6,1,2,1,2,3,0,0,0,0,3,0,5
18316,422,1,15,0,1,1,3,2,0,0,0,0,0,1,10
18317,437,1,9,0,4,1,2,1,0,0,1,0,0,1,5
18318,446,1,8,0,3,0,3,2,0,1,1,0,2,0,4
18319,453,2,8,0,3,0,3,2,0,1,1,0,0,1,0
18320,462,2,8,1,2,0,2,1,0,1,1,1,3,2,1
18321,477,2,8,1,2,0,0,2,0,0,0,0,3,0,5
18322,492,2,15,0,1,0,1,2,0,0,0,0,0,0,9
18323,507,2,15,0,1,0,3,2,0,0,1,0,0,2,10
18324,522,2,8,1,1,1,2,2,0,1,0,0,0,2,6
18325,531,2,6,1,0,2,2,1,0,1,0,0,3,1,5
18326,546,2,9,0,2,4,2,1,0,0,0,0,0,1,4
18327,555,2,8,0,2,3,1,1,0,0,1,0,0,1,0
18328,564,2,8,0,1,3,0,1,1,0,1,0,0,0,3
18329,573,2,9,1,1,3,1,3,1,0,0,0,3,0,0
18330,588,2,15,0,1,1,2,2,0,1,0,0,1,1,9
18331,602,1,9,1,1,0,2,3,0,1,0,0,3,0,1
18332,617,1,15,1,1,2,3,2,0,0,0,0,0,2,6
18333,632,1,8,1,0,0,2,2,0,0,0,0,3,0,6
18334,647,1,15,0,1,1,2,2,0,0,0,0,1,0,9
18335,661,0,15,0,3,2,2,2,1,0,0,0,0,2,10
18336,676,0,8,0,3,6,3,3,1,0,0,0,0,2,8
18337,685,0,6,1,1,4,5,2,0,0,0,0,3,1,5
18338,700,0,9,0,5,3,2,4,0,1,0,0,0,2,9
18339,709,0,6,0,3,2,1,5,0,1,0,0,2,0,3
18340,714,1,6,1,3,2,1,3,0,0,0,0,0,2,4
18341,722,1,3,1,2,1,3,2,0,0,0,0,3,1,1
18342,737,1,9,0,1,1,5,3,0,0,0,0,0,0,5
18343,746,1,9,0,0,2,3,3,0,0,0,0,0,0,5
18344,755,1,9,0,1,4,0,3,0,0,0,1,2,0,5
18345,763,2,9,0,2,4,0,2,0,0,0,1,2,1,5
18346,771,3,8,1,2,4,1,3,0,0,0,0,0,1,5
18347,780,3,8,1,3,4,3,2,0,0,0,0,0,1,1
18348,789,3,8,1,2,2,2,1,0,0,0,0,0,1,5
18349,798,3,8,1,0,2,0,1,0,0,0,0,3,0,6
18350,813,3,15,0,2,2,2,2,0,0,0,0,0,1,10
18351,828,3,9,0,2,5,3,1,0,0,0,0,0,1,5
18352,837,3,8,0,1,4,3,1,0,0,1,0,0,0,4
18353,846,3,9,0,2,2,2,2,1,0,1,0,1,1,8
18354,854,2,8,1,1,2,2,1,1,0,0,0,0,1,1
18355,863,2,8,1,0,2,2,1,1,0,0,0,2,1,5
18356,870,3,6,1,1,0,2,1,0,0,0,0,3,0,5
18357,885,3,15,0,0,4,1,3,0,0,0,0,1,1,8
18358,899,2,9,0,2,2,4,2,1,2,0,0,0,1,3
18359,908,2,8,0,3,1,5,3,2,2,0,0,1,0,5
18360,915,1,8,2,2,2,3,2,2,0,0,0,1,0,5
18361,922,0,8,3,3,2,2,3,1,0,0,0,3,3,6
18362,937,0,6,3,2,1,2,0,0,0,0,0,3,2,5
18363,952,0,8,2,2,0,1,3,0,0,0,0,3,1,5
18364,967,0,9,1,3,0,1,3,0,0,0,0,2,0,6
18365,975,1,9,1,2,2,1,3,0,0,0,0,0,0,5
18366,984,1,9,1,1,3,1,5,0,0,0,0,1,1,6
18367,992,0,8,1,1,4,3,2,0,0,0,0,0,0,8
18368,1001,0,9,1,3,5,3,3,0,0,0,0,0,1,6
18369,1010,0,8,1,2,3,1,3,0,0,0,0,0,2,6
18370,1019,0,6,1,1,1,2,1,0,0,0,0,3,1,4
18371,1034,0,9,0,2,4,1,2,0,0,0,0,0,1,6
18372,1043,0,8,0,2,5,1,3,0,0,0,0,0,0,8
18373,1052,0,9,0,3,3,1,2,0,0,0,0,0,1,9
18374,1061,0,8,0,4,3,2,2,0,0,0,0,0,2,8
18375,1070,0,6,0,2,3,1,3,1,0,0,0,0,1,3
18376,1078,0,6,0,3,4,2,3,1,0,0,0,0,1,4
18377,1086,0,6,0,2,3,4,5,1,0,0,0,0,0,4
18378,1094,0,8,1,3,5,2,4,0,0,0,0,0,2,5
18379,1103,0,6,1,1,3,1,1,0,0,0,0,0,1,3
18380,1111,0,6,1,1,1,1,2,0,0,0,0,3,1,4
18381,1126,0,9,0,2,2,3,2,0,1,0,0,2,0,5
18382,1134,1,9,1,5,2,5,2,0,0,0,0,0,1,6
18383,1143,1,8,1,4,2,3,2,0,0,0,0,0,1,8
18384,1152,1,8,1,2,3,2,1,0,0,0,0,0,1,5
18385,1161,1,8,1,3,4,1,0,0,0,0,0,2,1,5
18386,1168,2,6,1,3,3,1,3,0,0,0,0,3,1,5
18387,1183,2,9,0,3,2,1,4,0,1,0,0,1,0,8
18388,1191,1,9,0,1,3,1,3,0,1,0,0,0,2,0
18389,1200,1,6,1,1,1,2,3,0,0,0,1,0,1,4
18390,1208,1,6,1,3,2,2,2,0,0,0,1,3,0,4
18391,1223,1,15,0,4,4,1,4,0,0,0,0,2,1,9
18392,1237,2,9,0,4,2,1,2,1,0,0,0,1,0,8
18393,1245,1,9,0,3,2,0,1,1,0,0,1,1,0,0
18394,1253,0,9,1,3,2,3,1,0,0,0,1,2,2,6
18395,1261,1,6,1,2,0,5,2,0,0,0,1,3,0,4
18396,1276,1,15,0,5,2,3,5,0,0,0,1,0,1,9
18397,1291,1,9,0,2,2,3,0,0,1,0,0,0,1,4
18398,1300,1,8,1,0,2,4,1,0,0,0,0,1,0,5
18399,1307,0,8,1,1,3,3,1,0,0,0,0,0,0,1
18400,1316,0,9,1,1,2,3,0,0,0,0,0,0,1,7
18401,1325,0,8,1,0,1,4,1,0,0,0,0,3,0,5
18402,1340,0,15,0,2,1,4,1,0,0,0,0,0,2,10
18403,1355,0,8,0,2,1,3,2,0,0,0,0,0,0,8
18404,1364,0,9,0,3,3,1,3,0,0,0,0,0,2,9
18405,1373,0,6,0,2,3,1,5,0,0,0,0,0,1,4
18406,1381,0,6,0,1,2,3,5,0,0,0,0,0,1,4
18407,1389,0,6,0,2,2,2,4,0,0,0,0,0,0,4
18408,1397,0,8,0,3,4,3,2,0,0,0,0,0,1,5
18409,1406,0,8,0,4,3,2,0,0,0,0,0,0,1,5
18410,1415,0,8,0,3,1,4,0,0,0,0,0,2,0,5
18411,1422,1,8,0,1,3,3,0,0,0,0,0,0,1,5
18412,1431,1,8,0,1,2,1,0,0,0,0,0,0,1,4
18413,1440,1,8,0,2,2,4,1,1,0,0,0,0,1,7
18414,1449,1,8,0,2,2,4,1,1,1,0,0,1,0,4
18415,1456,0,8,1,2,2,1,2,0,1,0,0,0,2,5
18416,1465,0,6,1,1,2,2,2,0,0,0,0,3,1,7
18417,1480,0,9,0,0,3,1,0,0,0,0,0,0,0,9
18418,1489,0,9,0,0,1,0,0,0,0,0,0,0,0,9
18419,0,0,5,0,1,2,2,4,0,0,0,0,0,0,4
18420,6,0,6,0,3,1,3,4,0,0,0,0,0,1,4
18421,14,0,6,0,2,0,1,2,0,0,0,0,0,0,4
18422,22,0,8,0,2,1,1,2,0,0,1,0,2,0,7
18423,29,1,8,0,0,2,1,2,0,0,1,0,0,1,0
18424,38,1,8,0,1,2,1,1,0,0,1,0,2,1,4
18425,45,2,6,1,1,2,1,1,0,0,0,0,3,0,5
18426,60,2,15,0,4,1,4,2,0,0,0,1,2,1,9
18427,74,3,9,0,4,2,0,3,0,0,0,1,0,2,0
18428,83,3,6,1,2,2,1,1,0,0,0,0,0,1,1
18429,91,3,6,1,3,2,1,0,0,0,0,0,3,0,5
18430,106,3,15,0,3,2,2,2,0,0,0,0,1,0,9
18431,120,2,15,0,2,1,3,1,0,1,0,0,0,2,9
18432,135,2,8,0,1,1,3,1,0,2,0,0,1,0,4
18433,142,1,8,1,2,2,2,1,0,1,0,0,3,1,4
18434,157,1,9,1,2,2,2,3,0,0,0,0,0,1,9
18435,166,1,8,1,3,2,1,3,1,1,0,0,3,1,6
18436,181,1,9,1,2,3,1,2,1,1,0,0,3,3,7
18437,196,1,6,1,1,2,3,0,0,0,0,0,3,2,5
18438,211,1,8,0,1,2,2,0,0,0,0,0,0,1,5
18439,220,1,8,0,2,2,0,1,0,0,0,1,0,1,7
18440,229,1,8,0,1,2,1,2,0,0,0,1,2,0,4
18441,236,2,8,0,1,3,1,1,0,0,0,1,2,1,4
18442,243,3,6,1,2,1,1,1,0,0,0,0,3,1,5
18443,258,3,9,0,4,5,1,3,0,0,0,0,1,0,5
18444,266,2,9,0,2,5,1,2,0,0,0,0,0,1,6
18445,275,2,8,0,1,3,1,4,0,1,0,0,0,0,3
18446,284,2,9,0,0,1,1,4,0,2,1,0,0,1,4
18447,293,2,8,0,2,2,0,1,0,3,1,0,1,0,9
18448,300,1,8,2,3,4,0,2,0,1,0,0,3,2,7
18449,315,1,8,2,1,5,3,3,0,0,0,0,3,5,7
18450,330,1,3,1,0,2,4,0,0,0,0,0,3,2,1
18451,345,1,8,0,2,1,3,1,0,0,0,0,0,1,3
18452,354,1,8,0,0,2,1,3,0,0,1,0,0,0,9
18453,363,1,9,0,0,2,4,4,0,0,2,1,2,0,0
18454,371,2,9,1,0,2,4,2,0,0,1,1,3,4,9
18455,386,2,3,1,2,0,1,1,0,0,1,0,3,0,1
18456,401,2,15,1,1,2,3,0,0,0,0,0,0,3,10
18457,416,2,6,1,0,2,1,0,0,0,0,0,3,1,4
18458,431,2,9,0,0,2,3,4,0,1,0,0,0,0,5
18459,440,2,9,0,0,2,3,3,0,1,0,0,1,1,0
18460,448,1,8,1,1,1,1,2,0,0,0,0,0,1,4
18461,457,1,8,1,1,0,2,2,0,0,0,0,3,0,4
18462,472,1,15,0,4,2,4,2,1,0,0,0,1,1,5
18463,486,0,9,1,4,0,3,1,1,0,1,0,2,0,1
18464,494,1,9,1,1,0,1,3,1,0,1,1,3,0,0
18465,509,1,15,0,0,0,0,4,0,1,0,1,0,0,8
18466,524,1,15,0,1,1,1,2,1,1,0,0,0,0,9
18467,539,1,15,1,5,2,4,3,1,0,0,0,1,3,10
18468,553,0,6,2,4,1,3,1,0,0,0,0,3,3,2
18469,568,0,6,1,2,0,1,4,1,0,0,0,3,2,4
18470,583,0,8,1,1,1,1,4,0,1,0,0,3,0,6
18471,598,0,15,0,5,4,2,1,0,0,0,1,2,1,9
18472,612,1,9,0,3,4,3,0,0,0,1,0,2,1,5
18473,620,2,8,0,5,1,2,1,0,0,1,0,0,1,3
18474,629,2,8,1,3,0,4,2,0,0,0,0,1,0,5
18475,636,1,8,1,3,1,4,1,0,0,0,0,0,0,4
18476,645,1,9,1,1,3,6,0,1,0,0,0,1,1,5
18477,653,0,8,1,2,4,4,2,1,0,0,0,3,1,5
18478,668,0,9,1,2,3,2,4,1,0,0,0,3,1,6
18479,683,0,9,1,2,3,4,2,0,0,0,0,0,1,1
18480,692,0,8,1,1,3,2,3,0,0,0,0,0,1,3
18481,701,0,8,1,0,2,1,3,1,1,0,0,3,0,4
18482,716,0,15,0,1,1,2,2,2,1,0,0,0,1,9
18483,731,0,9,2,3,2,0,2,0,0,0,0,3,1,6
18484,746,0,9,1,6,0,2,7,0,1,1,0,2,0,6
18485,754,1,9,1,4,2,2,6,0,1,0,0,3,1,1
18486,769,1,9,1,3,1,2,1,1,0,1,1,0,1,1
18487,778,1,8,1,3,0,4,1,1,0,1,1,3,0,0
18488,793,1,15,0,4,0,1,3,0,0,0,0,0,0,9
18489,808,1,15,0,3,1,2,5,0,0,1,1,2,0,10
18490,822,2,15,1,3,1,5,4,0,0,0,0,0,4,10
18491,837,2,3,1,3,6,2,2,0,0,1,0,3,2,1
18492,852,2,8,0,0,1,0,1,1,0,1,0,0,0,4
18493,861,2,9,1,1,1,1,3,1,0,0,0,3,0,6
18494,876,2,15,0,2,1,3,2,0,0,1,0,0,2,5
18495,891,2,8,1,3,2,1,2,0,0,0,0,0,1,1
18496,900,2,8,1,2,1,1,1,0,0,0,0,3,0,5
18497,915,2,15,0,3,0,2,1,0,0,0,0,1,0,10
18498,929,1,15,0,3,2,3,1,0,0,0,0,0,1,10
18499,944,1,9,0,1,4,2,3,0,0,0,0,1,1,6
18500,952,0,8,0,0,3,3,2,0,1,0,0,0,0,3
18501,961,0,9,0,0,1,1,2,0,1,0,0,2,1,5
18502,969,1,8,0,1,1,2,4,0,1,0,0,0,0,3
18503,978,1,9,1,2,1,4,5,0,0,0,0,0,1,9
18504,987,1,8,1,2,2,3,3,0,0,1,0,0,0,0
18505,996,1,9,1,1,2,2,2,0,0,1,0,2,2,9
18506,1004,2,6,1,2,3,0,1,0,0,1,0,3,0,1
18507,1019,2,15,1,2,2,3,1,0,0,0,0,0,3,10
18508,1034,2,6,1,3,1,2,0,0,2,0,0,3,0,4
18509,1049,2,15,0,1,3,4,3,0,1,1,0,1,3,10
18510,1063,1,6,1,0,1,4,1,0,0,1,0,3,1,6
18511,1078,1,9,0,2,3,3,3,0,0,0,1,0,0,9
18512,1087,1,9,0,3,3,2,3,0,0,0,0,0,2,9
18513,1096,1,6,0,3,3,2,3,0,0,0,0,0,1,5
18514,1104,1,6,0,2,2,1,2,0,0,0,0,0,1,4
18515,1112,1,6,0,1,1,1,3,0,0,0,0,0,1,5
18516,1120,1,6,0,0,2,1,2,0,0,0,0,0,0,5
18517,1128,1,8,0,2,3,2,0,0,0,0,0,0,2,8
18518,1137,1,6,0,2,4,2,2,0,0,0,1,0,1,4
18519,1145,1,6,0,0,3,1,3,0,0,0,1,1,0,3
18520,1150,0,6,0,0,3,2,3,0,0,0,0,0,0,3
18521,1158,0,8,0,0,0,2,2,0,0,0,0,0,0,5
18522,1167,0,9,0,2,0,1,2,0,0,0,0,0,0,6
18523,1176,0,9,0,2,0,0,3,0,0,0,0,0,1,4
18524,1185,0,8,0,2,1,0,1,1,0,0,0,0,1,7
18525,1194,0,8,0,2,2,0,0,1,0,0,0,0,0,4
18526,1203,0,9,1,3,2,1,0,0,0,0,0,2,2,5
18527,1211,1,6,1,3,1,1,1,0,0,0,0,3,1,4
18528,1226,1,9,0,2,1,1,4,0,2,0,0,0,0,6
18529,1235,1,9,1,2,2,2,3,0,1,0,0,3,2,7
18530,1250,1,8,1,4,4,4,1,0,0,0,0,3,2,9
18531,1265,1,8,0,2,4,5,2,0,0,0,0,1,0,8
18532,1272,0,8,0,3,2,4,4,0,0,0,0,0,2,5
18533,1281,0,6,0,1,1,3,3,0,1,0,0,2,0,3
18534,1286,1,6,0,1,1,0,3,0,1,0,0,0,0,2
18535,1294,1,8,0,1,2,0,2,1,1,0,0,0,1,4
18536,1303,1,8,1,2,2,1,4,1,1,1,0,3,1,4
18537,1318,1,9,1,1,2,2,8,0,0,1,0,1,1,6
18538,1326,0,8,1,2,2,4,4,0,0,0,0,0,0,8
18539,1335,0,9,1,3,3,3,2,0,0,0,1,0,1,9
18540,1344,0,8,1,3,3,2,1,0,1,0,2,0,2,1
18541,1353,0,6,1,1,2,2,3,0,1,0,1,0,1,5
18542,1361,0,6,1,0,2,2,5,0,0,0,1,3,0,4
18543,1376,0,15,0,2,3,3,3,0,0,0,0,0,2,10
18544,1391,0,8,0,1,1,3,2,0,0,0,0,0,0,4
18545,1400,0,9,0,3,1,3,2,0,0,0,0,0,1,5
18546,1409,0,8,0,4,1,4,1,0,0,0,0,0,0,5
18547,1418,0,9,0,5,1,4,0,0,0,0,0,2,0,5
18548,1426,1,9,0,1,1,2,1,0,0,0,0,0,1,5
18549,1435,1,8,0,1,3,1,1,0,0,0,0,0,0,4
18550,1444,1,9,0,4,3,0,0,0,0,0,0,2,0,4
18551,1452,2,9,0,5,3,2,0,0,0,0,1,0,0,4
18552,1461,2,9,0,4,6,4,0,0,0,1,1,2,0,10
18553,1469,3,9,1,3,7,3,1,0,0,1,0,0,0,10
18554,1478,3,9,1,2,5,1,1,0,0,0,1,0,1,10
18555,0,0,5,0,3,3,1,1,0,0,0,0,0,0,4
18556,6,0,6,0,3,3,3,3,0,0,0,0,0,1,4
18557,14,0,6,0,3,2,4,3,0,0,0,0,2,0,5
18558,19,1,6,0,3,2,4,4,0,1,0,0,0,0,4
18559,27,1,8,0,2,3,3,2,0,1,0,0,0,2,0
18560,36,1,6,0,3,1,3,1,0,1,0,0,0,1,4
18561,44,1,6,1,5,2,3,1,0,0,0,0,3,0,5
18562,59,1,15,0,3,3,3,3,0,0,0,0,0,2,10
18563,74,1,8,0,0,2,1,4,0,0,0,0,0,1,4
18564,83,1,8,0,1,1,3,3,0,0,0,0,0,1,3
18565,92,1,8,0,2,0,3,1,0,1,0,0,0,0,0
18566,101,1,9,0,3,0,1,1,0,1,0,1,0,0,0
18567,110,1,9,1,2,0,3,5,0,0,0,1,3,0,0
18568,125,1,15,0,2,1,2,3,1,0,0,0,0,0,4
18569,140,1,15,0,0,1,1,0,1,0,0,0,1,0,7
18570,154,0,15,1,0,3,2,2,1,0,0,1,0,0,4
18571,169,0,15,1,1,1,4,3,2,1,0,1,0,1,9
18572,184,0,9,3,0,1,3,4,0,0,0,0,3,0,10
18573,199,0,15,2,2,0,1,3,0,0,0,0,0,2,10
18574,214,0,8,2,3,1,3,2,1,0,0,0,3,3,6
18575,229,0,6,2,2,2,3,2,1,0,0,0,3,1,6
18576,244,0,9,2,2,0,3,0,0,0,0,1,3,2,7
18577,259,0,8,1,3,2,2,2,0,0,0,1,2,1,6
18578,266,1,6,1,4,1,2,2,1,0,0,0,3,1,4
18579,281,1,9,0,3,1,2,1,0,0,0,0,0,1,6
18580,290,1,8,0,4,1,1,2,0,0,0,0,0,0,5
18581,299,1,9,0,4,3,0,3,0,0,0,0,0,1,9
18582,308,1,8,0,6,3,2,3,0,0,0,0,0,1,8
18583,317,1,8,0,5,3,2,1,0,0,0,0,0,2,8
18584,326,1,6,0,5,3,3,1,0,0,1,0,0,1,4
18585,334,1,6,0,4,4,3,0,0,1,1,0,0,1,4
18586,342,1,6,0,2,3,2,1,0,1,1,0,0,1,4
18587,350,1,6,1,2,3,2,1,0,0,0,0,3,2,4
18588,365,1,8,0,2,1,0,0,0,0,0,0,0,1,4
18589,374,1,8,0,5,2,1,0,0,0,0,0,0,0,5
18590,383,1,9,0,5,3,1,1,0,0,0,0,2,0,6
18591,391,2,9,0,1,2,3,1,0,0,0,0,0,1,9
18592,400,2,8,0,1,2,3,4,0,1,1,0,0,1,4
18593,409,2,8,0,1,3,3,4,0,1,1,0,1,2,5
18594,416,1,3,1,1,1,3,2,0,0,1,0,3,1,2
18595,431,1,9,0,2,1,2,1,0,0,0,1,0,1,8
18596,440,1,8,0,3,1,1,2,0,0,0,1,2,0,4
18597,447,2,8,0,1,3,3,2,0,0,1,1,2,1,5
18598,454,3,6,1,1,3,2,2,0,0,1,0,3,1,5
18599,469,3,9,0,2,2,1,3,0,0,0,0,0,1,7
18600,478,3,8,0,2,2,3,3,0,0,0,2,0,1,4
18601,487,3,8,0,3,2,3,3,0,0,0,2,0,2,4
18602,496,3,6,2,2,0,2,3,0,0,0,0,3,2,2
18603,511,3,8,1,1,1,2,2,0,0,0,1,3,2,5
18604,526,3,8,1,2,1,2,0,0,0,0,0,3,0,6
18605,541,3,15,0,4,2,3,1,0,0,0,0,0,1,10
18606,556,3,9,0,4,1,3,2,0,0,0,0,0,1,10
18607,565,3,8,0,4,1,5,3,0,0,0,0,0,0,8
18608,574,3,9,0,3,1,4,4,0,0,0,0,0,3,9
18609,583,3,3,0,2,0,1,3,0,0,0,0,0,0,3
18610,589,3,6,0,5,1,2,3,0,0,0,0,1,0,5
18611,594,2,6,0,4,1,2,2,0,0,0,0,0,1,5
18612,602,2,6,0,4,2,2,0,0,0,0,0,0,1,4
18613,610,2,6,0,2,1,2,0,0,0,0,0,0,1,5
18614,618,2,6,0,2,3,2,2,1,0,0,1,0,0,4
18615,626,2,8,0,2,2,3,4,1,0,0,1,2,1,9
18616,633,3,6,0,0,2,2,3,1,0,0,1,0,1,0
18617,641,3,6,1,1,3,2,2,0,0,0,0,0,2,3
18618,649,3,3,1,2,7,2,0,0,0,0,0,3,0,1
18619,664,3,15,0,3,5,1,1,0,0,0,1,0,1,5
18620,679,3,9,1,3,1,1,3,0,0,0,0,1,1,1
18621,687,2,8,1,3,0,0,2,0,0,0,0,3,0,5
18622,702,2,15,0,5,2,1,1,0,0,0,0,0,0,10
18623,717,2,15,0,4,1,3,3,0,0,0,0,0,1,10
18624,732,2,9,0,2,1,2,4,0,0,0,0,0,2,6
18625,741,2,6,0,2,1,1,3,1,0,0,0,0,0,3
18626,749,2,8,0,3,4,1,1,1,0,0,0,0,1,4
18627,758,2,8,0,4,3,3,2,0,0,0,0,0,0,4
18628,767,2,9,0,4,0,4,3,0,0,0,0,1,0,5
18629,775,1,9,0,4,0,2,3,0,0,0,0,0,0,5
18630,784,1,9,0,4,2,1,2,0,0,0,0,0,0,5
18631,793,1,9,0,3,4,0,4,0,0,0,0,2,0,9
18632,801,2,9,0,2,3,2,6,0,0,0,1,0,0,9
18633,810,2,9,0,3,1,3,6,0,0,0,1,2,3,10
18634,818,3,3,1,3,1,4,4,0,0,0,0,3,3,6
18635,833,3,6,0,1,1,3,4,0,0,0,0,0,2,9
18636,841,3,3,0,1,0,1,4,0,0,0,0,0,1,3
18637,847,3,3,0,1,0,0,3,0,0,0,0,1,0,1
18638,849,2,3,0,1,0,0,4,0,0,0,0,0,0,1
18639,855,2,6,0,1,0,1,4,0,0,0,0,0,0,4
18640,863,2,8,0,1,2,1,3,0,0,0,0,0,1,4
18641,872,2,8,0,0,2,0,5,1,0,0,0,1,0,0
18642,879,1,8,0,0,2,0,4,1,0,0,0,1,0,4
18643,886,0,8,1,1,1,0,4,0,0,0,0,3,0,6
18644,901,0,15,0,2,3,0,3,0,0,0,0,0,1,10
18645,916,0,9,0,1,4,2,1,0,0,0,0,0,1,6
18646,925,0,8,0,1,4,3,2,0,0,0,0,0,0,4
18647,934,0,9,0,2,3,2,3,0,0,0,0,0,1,5
18648,943,0,8,0,1,2,1,2,0,1,0,0,0,0,0
18649,952,0,9,0,2,1,2,1,1,1,0,1,2,1,6
18650,960,1,8,1,2,1,1,3,1,0,0,1,3,0,5
18651,975,1,15,0,2,2,1,2,0,0,0,0,0,2,10
18652,990,1,8,0,2,2,3,3,0,0,0,0,0,0,5
18653,999,1,9,0,2,3,4,4,0,0,0,0,0,1,6
18654,1008,1,8,0,1,3,3,3,0,0,0,0,1,0,5
18655,1015,0,8,0,2,3,1,1,0,0,0,0,0,1,5
18656,1024,0,8,0,2,3,3,0,0,0,0,0,0,1,5
18657,1033,0,8,0,2,3,3,1,0,0,0,0,0,1,5
18658,1042,0,8,0,2,1,2,2,0,0,0,0,0,1,4
18659,1051,0,8,0,1,1,0,3,0,0,0,0,0,1,5
18660,1060,0,8,0,2,1,1,1,0,0,0,0,0,0,5
18661,1069,0,9,0,4,2,1,0,0,0,0,0,2,1,5
18662,1077,1,8,0,3,1,2,0,0,1,0,0,0,1,3
18663,1086,1,8,0,1,0,1,0,0,1,0,1,0,0,3
18664,1095,1,9,0,2,0,0,1,0,1,0,1,0,0,5
18665,1104,1,9,1,2,1,2,2,0,0,0,0,0,0,5
